timestamp,price_usd,volume_btc,market_cap_usd,transactions,mining_difficulty,hash_rate_ths,fees_usd,sentiment,exchange
2022-04-13 14:54:27.738236,26827.3,6.2344,852279445196.31,8630,5330728231842.17,151444.04,100.22,Neutral,Coinbase
2022-04-13 15:34:12.035654,57460.24,75.361,1449751530683.88,2737,20288282982368.42,122087.15,439.92,Bearish,Binance
2022-04-13 19:11:16.656372,69156.05,90.3023,1015996841700.61,2487,26896414371921.78,220178.87,12.11,Neutral,Coinbase
2022-04-14 03:47:35.566119,42677.85,55.7749,1169030903662.07,675,16167656764990.87,215942.07,484.22,Bullish,Binance
2022-04-14 04:42:29.645211,58874.48,85.238,758038128309.11,69,24400349971977.84,177953.69,143.52,Neutral,Kraken
2022-04-14 05:38:14.247463,64453.99,70.3061,939921296713.48,1638,7788965263525.2,78443.74,382.11,Neutral,Bitfinex
2022-04-14 08:31:35.802888,40415.81,99.6987,152146386814.55,6017,9530038103513.07,156214.29,300.25,Bearish,Binance
2022-04-14 11:21:20.360347,22543.56,59.903,52260531870.68,6051,26128416150709.8,142808.07,391.59,Neutral,Bitfinex
2022-04-14 20:18:21.226302,29153.52,54.2216,747409906704.69,1993,18796008628221.81,85722.22,65.44,Bearish,Coinbase
2022-04-14 22:17:13.572781,31139.62,23.0452,1304485047669.03,6245,29717792209811.72,105283.41,201.89,Neutral,Coinbase
2022-04-15 00:02:53.968713,62756.77,87.5666,660206528347.64,6947,11284869590416.45,249193.01,265.94,Neutral,Binance
2022-04-15 02:25:23.134760,57316.9,92.462,1035744005370.44,53,28812718936479.7,92921.62,244.38,Bullish,Bitfinex
2022-04-15 14:22:01.524325,17592.72,87.4122,68897398134.91,1158,19835012414720.71,134463.55,143.86,Neutral,Coinbase
2022-04-16 13:59:48.046401,38983.97,3.8046,1326912628002.38,6383,28145829204070.35,164211.61,4.65,Bullish,Binance
2022-04-16 14:21:11.689038,40822.47,90.223,1339166764828.53,5192,25150142983320.82,61618.45,301.62,Bearish,Coinbase
2022-04-16 16:15:01.805772,44805.17,87.6618,226831078502.29,8591,29245934257481.82,59613.77,494.41,Bullish,Binance
2022-04-16 21:52:11.975290,47781.02,88.5894,889499240880.55,206,12372969025942.68,162722.86,146.58,Bearish,Bitfinex
2022-04-17 02:46:05.518839,44696.81,10.9089,329498307380.64,2093,10234789520830.1,54943.64,184.92,Neutral,Bitfinex
2022-04-17 12:29:30.066168,10967.48,24.3845,1057806203707.01,3184,20361641873483.06,228671.77,386.07,Bearish,Kraken
2022-04-17 22:37:35.909689,21520.98,27.1294,1491922659623.32,9026,12522322454760.25,186603.22,53.08,Bullish,Coinbase
2022-04-18 02:21:06.143092,30009.95,95.4642,1298260135908.88,4068,25493628144254.24,67076.65,443.46,Neutral,Bitfinex
2022-04-18 04:12:09.985862,64741.8,76.921,836950185149.15,4418,4400753600734.98,172810.33,406.17,Bearish,Coinbase
2022-04-18 08:27:23.482193,68388.68,6.2139,40022942085.58,7030,21505108550347.35,65542.59,200.8,Bearish,Coinbase
2022-04-18 08:33:29.245626,62627.23,54.6355,162995873626.43,7643,6297658569986.42,57363.89,259.44,Neutral,Coinbase
2022-04-18 18:16:40.948205,63876.12,44.1563,454147556279.4,5678,12520740157734.18,233156.5,22.03,Neutral,Bitfinex
2022-04-19 01:56:46.632348,58221.61,4.4756,613020893636.6,3095,1876510849898.67,216986.44,434.47,Bearish,Bitfinex
2022-04-19 15:58:47.629609,39511.41,5.2572,1381985502746.34,7980,22374835745992.66,192886.73,257.26,Bullish,Coinbase
2022-04-19 16:11:39.118536,63068.72,25.7642,934577407577.49,9450,14516598876446.89,220424.19,365.06,Bearish,Kraken
2022-04-19 20:08:00.455935,46790.22,21.589,1409734636696.53,8666,9143283767879.87,128074.77,494.34,Neutral,Kraken
2022-04-19 21:45:48.877844,21570.38,9.1462,965117519213.67,6946,1728694186563.28,243061.25,271.44,Neutral,Binance
2022-04-19 22:57:14.748215,17654.82,93.4565,1216865691238.3,3344,20496718521648.3,200804.03,305.48,Bullish,Bitfinex
2022-04-20 02:32:49.130805,17212.54,38.9184,297726724790.38,8667,11055446683280.96,145918.89,7.06,Bearish,Coinbase
2022-04-20 03:33:39.638989,27438.58,44.412,1402611129230.36,7446,24547141206711.02,67086.98,406.1,Bearish,Bitfinex
2022-04-20 08:04:23.089201,54666.53,90.0847,968266070268.53,3989,20047081108348.88,194564.72,181.74,Neutral,Coinbase
2022-04-20 10:16:16.006331,68132.67,32.7159,1136566486358.69,9949,29546262137695.03,111673.39,103.75,Bullish,Coinbase
2022-04-20 20:01:22.783688,16045.17,67.4014,16346765861.42,150,13991854176018.36,161970.34,350.45,Neutral,Bitfinex
2022-04-20 20:09:11.134391,11591.93,58.8801,222078478131.16,7361,6766611841292.98,98504.89,480.98,Bearish,Bitfinex
2022-04-20 22:42:56.121119,26888.64,71.5382,408717471414.1,5287,13941191690111.01,242508.6,445.41,Bullish,Binance
2022-04-21 02:06:22.720687,51804.23,70.8053,451493795026.0,4041,17523235640278.39,50745.53,251.87,Bearish,Kraken
2022-04-21 08:58:18.870160,36080.69,62.134,895829874523.94,7200,29768175592049.14,135600.69,281.16,Bearish,Kraken
2022-04-21 14:35:22.046167,15322.15,91.1265,1034321956149.64,9370,16310380862134.45,231613.23,175.1,Bullish,Bitfinex
2022-04-22 06:33:22.904811,30645.5,80.7199,425590344353.78,1239,29075474244295.49,185392.73,374.08,Bearish,Binance
2022-04-22 07:22:12.080698,47574.69,62.3297,886377231230.5,3108,28682626246301.28,234299.04,171.1,Bullish,Kraken
2022-04-22 13:18:39.346524,46034.99,91.8861,1412522463868.35,2362,16175489912687.15,128259.71,359.32,Bullish,Bitfinex
2022-04-22 17:09:49.591283,28174.94,92.6196,1239899427530.63,833,13374993813439.56,149749.0,171.92,Bullish,Coinbase
2022-04-22 20:00:17.654959,39830.04,2.1949,1069868539643.4,4067,27367584115889.54,112199.64,154.87,Bearish,Coinbase
2022-04-22 20:21:20.057710,63291.48,1.7028,713709062896.87,4702,28093821257419.86,227381.62,165.84,Bearish,Binance
2022-04-22 21:59:41.242251,27988.03,11.2787,120769202026.89,7832,12002019699123.76,136269.2,420.92,Bearish,Bitfinex
2022-04-22 22:28:35.227212,51845.22,70.2813,512225158650.12,6362,28164966620116.08,98607.23,42.02,Bullish,Coinbase
2022-04-23 01:04:36.154539,69479.67,23.3127,832564709444.06,6301,25475991225382.9,157540.89,98.47,Neutral,Bitfinex
2022-04-23 03:12:45.986349,35303.26,92.21,610435693632.07,717,8449597092388.12,159283.52,407.72,Neutral,Bitfinex
2022-04-23 12:34:39.314135,40706.83,23.9253,580652114470.33,8313,19883767503196.47,88104.14,74.54,Neutral,Kraken
2022-04-23 17:50:00.526237,11220.46,91.4197,591246840168.97,2290,25290743166687.72,223558.12,323.62,Bearish,Binance
2022-04-23 21:41:03.159891,15311.34,80.4313,712862067428.3,1958,26687399346161.44,193388.56,107.44,Bearish,Kraken
2022-04-24 01:34:11.317942,67999.29,78.7347,351034276031.3,962,3983101901320.48,136485.98,352.36,Neutral,Bitfinex
2022-04-24 02:57:41.897364,24801.31,53.4833,440120228028.16,7246,28761863541908.87,76480.02,329.54,Neutral,Coinbase
2022-04-24 08:00:22.977899,56514.07,74.93,778624156756.46,2997,5417212679826.34,119371.18,392.79,Bullish,Binance
2022-04-24 09:36:39.280934,20256.69,54.6052,534162167482.44,9028,3822042988548.8,145895.7,340.95,Bearish,Kraken
2022-04-24 12:54:01.447294,54665.16,56.3936,538950225006.76,302,15736792883775.99,223875.09,75.55,Bullish,Bitfinex
2022-04-24 19:24:28.138934,67478.76,66.6929,1231709986236.14,2072,10554609643361.48,189331.49,158.44,Neutral,Coinbase
2022-04-24 19:34:39.962594,48863.2,24.2492,1010623358588.84,6881,26366442421946.02,145091.22,298.5,Bearish,Coinbase
2022-04-24 20:35:05.114573,30932.1,97.2517,145983030493.14,7156,2352317640544.14,71830.75,47.87,Bearish,Coinbase
2022-04-24 20:40:38.000392,44799.03,68.9872,1074863450269.48,6529,14100080601443.24,189203.15,165.41,Neutral,Binance
2022-04-25 00:01:01.535555,52614.57,67.0218,239581136385.62,7953,18803733735071.6,148824.4,261.4,Bearish,Bitfinex
2022-04-25 00:23:37.300480,60442.18,62.4462,147456748557.04,5780,28726927916457.39,145474.7,105.21,Neutral,Coinbase
2022-04-25 01:47:08.321809,23152.84,4.6793,1447876261599.03,5942,7750922416442.84,66233.95,311.1,Bullish,Kraken
2022-04-25 09:03:10.300484,51575.21,72.2332,321750527122.96,3001,9496752807220.38,133113.45,156.47,Bullish,Kraken
2022-04-25 11:09:18.825424,26319.92,13.9283,1317509778467.28,298,9496889223347.06,68093.4,182.26,Bearish,Coinbase
2022-04-25 13:10:59.830064,13494.27,24.5172,377595841339.88,6117,9980153908683.6,138173.93,379.36,Neutral,Coinbase
2022-04-26 09:16:49.386101,33623.15,41.1495,229779340467.5,3071,10081674968599.92,245491.38,248.63,Bullish,Coinbase
2022-04-26 09:25:48.726129,46951.01,43.4664,853289657557.18,4220,19132624021040.81,166529.56,6.73,Bullish,Bitfinex
2022-04-26 13:46:43.334037,20749.84,92.0308,708199012840.03,792,8201643972543.7,60575.79,107.2,Bullish,Binance
2022-04-26 14:20:58.318522,36996.62,22.7764,344502126351.12,4759,17018863429132.05,180560.58,39.21,Neutral,Coinbase
2022-04-26 20:10:52.689155,66685.94,42.7898,996170863680.71,6048,27278813922086.58,224080.69,245.01,Neutral,Binance
2022-04-27 01:45:05.364715,14916.31,79.8698,421596440856.54,951,10454339637901.08,219888.84,473.47,Neutral,Bitfinex
2022-04-27 05:29:25.086803,30869.34,46.7868,1227274278848.12,3045,22360759065935.58,221757.45,337.19,Bullish,Bitfinex
2022-04-27 06:55:01.505091,12360.61,92.5552,30129575940.34,3532,24069505557390.33,84707.08,145.16,Neutral,Kraken
2022-04-27 08:00:44.064936,39594.85,72.712,792030425980.51,2922,4236374065954.9,210877.63,314.48,Bearish,Kraken
2022-04-27 18:08:18.474180,64485.02,39.8415,607315063266.62,1903,1642055120588.36,113681.46,317.61,Bullish,Binance
2022-04-28 00:47:30.005127,69236.57,73.9822,1453533809339.09,4074,27210301968907.31,101230.09,383.51,Bullish,Kraken
2022-04-28 07:10:22.996074,34144.38,73.0102,1396580706664.04,8845,16994115226734.86,134501.04,483.98,Bullish,Coinbase
2022-04-28 08:21:10.962729,58643.83,96.6401,869826827457.01,6502,10989185964794.19,238901.81,21.12,Bearish,Kraken
2022-04-28 09:44:26.807610,16253.49,92.4042,1410034944800.85,2800,8754143320643.08,96926.84,322.59,Neutral,Coinbase
2022-04-28 10:13:40.701393,61883.34,3.088,744556179299.99,3178,23743415006687.56,130670.83,402.17,Bearish,Binance
2022-04-28 11:13:42.755407,45133.82,45.8069,160998286339.88,9645,11645706699985.02,65617.61,302.7,Bullish,Binance
2022-04-28 11:59:35.216116,32174.45,93.1909,714600739701.8,9665,20205159332391.93,106830.25,290.53,Bullish,Kraken
2022-04-28 12:06:02.629110,56205.34,53.9344,253679130789.55,9692,9356250993477.26,135152.96,234.14,Neutral,Bitfinex
2022-04-28 22:23:25.990127,24024.45,87.3382,375079035930.46,5024,21249608789850.72,77147.89,261.51,Bullish,Coinbase
2022-04-28 22:39:11.520709,65674.04,35.9827,400245328090.8,798,10000523278522.65,208035.57,19.67,Bullish,Bitfinex
2022-04-28 22:48:50.713926,27170.85,40.7031,788363411506.14,7444,12260003411476.39,185540.93,0.7,Neutral,Coinbase
2022-04-28 23:31:49.870663,30516.07,11.1949,85829680555.65,6075,18090707723840.94,141242.96,241.55,Neutral,Kraken
2022-04-29 08:43:21.186058,41027.91,8.2293,965964752905.28,2329,10588941279195.77,181648.19,226.07,Bearish,Bitfinex
2022-04-29 08:49:36.537056,54712.88,93.598,753337644715.07,2973,22691488917722.31,172610.54,329.46,Bullish,Kraken
2022-04-29 11:45:31.754412,28039.34,1.2826,1066392032853.4,457,19291090628698.98,190827.84,87.97,Bullish,Bitfinex
2022-04-29 12:10:15.470762,49441.21,79.3787,685891707300.82,8120,9179192661613.38,190052.37,302.72,Bearish,Binance
2022-04-29 17:32:10.235894,13745.88,84.1324,416908035337.03,3769,1140437684135.12,166250.07,459.97,Neutral,Coinbase
2022-04-29 21:34:10.613356,36248.5,43.4128,510128339284.95,7593,25311960655970.98,190697.33,243.09,Bearish,Binance
2022-04-30 07:27:17.437702,47723.28,78.0083,1249763670342.26,6769,13287671569923.45,86217.58,9.08,Bullish,Kraken
2022-04-30 12:54:08.833684,33269.57,87.9074,185821403090.5,2589,5155088909009.54,249968.26,390.03,Neutral,Bitfinex
2022-04-30 14:00:21.137541,60793.05,40.9205,1082385215662.55,3261,13062708968816.95,129395.2,164.96,Bullish,Coinbase
2022-04-30 22:52:24.583372,32681.5,76.8299,482353085314.48,1135,13783447543409.04,169832.67,165.53,Bearish,Binance
2022-05-01 10:22:53.044091,62078.78,29.1374,655786564269.39,1669,17078043083807.64,168170.16,47.51,Bearish,Binance
2022-05-01 19:27:33.514944,39309.74,42.9027,668118119157.85,4592,28861841841506.39,108339.78,227.31,Bullish,Binance
2022-05-01 20:37:45.988679,15721.66,0.9685,395901667823.82,2136,8939714580075.29,197026.04,357.88,Neutral,Binance
2022-05-02 05:13:21.057117,61355.51,52.105,74256068101.89,7078,14776973452493.02,94292.69,111.87,Bearish,Coinbase
2022-05-02 09:33:45.263619,42230.16,83.9189,330237349160.92,1111,14835473559720.39,93805.21,388.59,Bullish,Kraken
2022-05-02 17:20:11.897696,25375.3,24.1911,902954722698.7,490,22772322747450.36,95668.9,209.04,Bullish,Kraken
2022-05-02 19:36:12.875488,55040.14,87.4012,415313922588.56,1348,11963840294670.49,154193.49,100.94,Bullish,Binance
2022-05-02 20:39:42.088793,49884.35,18.6916,1193649541331.66,3579,20039663698947.19,63533.0,429.02,Neutral,Bitfinex
2022-05-02 22:58:21.224295,49643.64,45.0652,1178119828799.2,8250,28735776586190.62,111977.95,285.64,Neutral,Kraken
2022-05-03 04:33:33.226089,34656.55,49.5522,672151601632.36,8955,19794909773820.98,209703.97,274.49,Bearish,Coinbase
2022-05-03 10:19:28.104467,36222.02,71.0201,412572451159.25,5692,9690012374297.68,183843.43,343.06,Bearish,Kraken
2022-05-03 17:37:47.270003,51761.79,50.1446,1422362385661.38,3625,10729451227621.02,218553.97,301.3,Neutral,Bitfinex
2022-05-04 00:53:54.875063,35859.11,48.9612,1452647772248.04,9116,15750816986864.08,93596.58,98.12,Bullish,Binance
2022-05-04 01:53:05.114016,25398.83,55.0537,839042523686.25,7117,17641137210028.12,106255.51,112.76,Neutral,Bitfinex
2022-05-04 04:08:47.185934,26338.92,5.2878,331715238557.07,5976,12855045517234.35,61341.28,425.42,Neutral,Binance
2022-05-04 06:01:58.138215,66944.16,55.1925,1220240859983.27,1310,25960392014378.48,213190.1,305.77,Neutral,Binance
2022-05-04 14:50:28.532742,14254.97,37.1961,1100375511427.0,5425,28434180503615.88,86460.05,311.32,Bullish,Bitfinex
2022-05-04 15:48:45.382013,56887.73,81.7613,1054184556465.85,9553,5119008984334.34,116572.77,86.05,Neutral,Binance
2022-05-04 17:25:57.744500,39539.53,99.2172,1066083229802.29,778,22077526473318.48,216584.75,337.12,Bullish,Bitfinex
2022-05-05 03:25:32.085147,25191.93,38.0018,95524729838.79,2043,15286198436713.9,140752.68,144.62,Bullish,Binance
2022-05-05 11:28:26.485370,35156.3,66.827,693460124139.02,9464,6137168857455.99,174493.22,312.77,Bearish,Kraken
2022-05-05 18:47:08.266177,52374.77,78.5353,733356013696.9,5825,12730835784682.46,61194.08,181.1,Neutral,Coinbase
2022-05-06 06:33:24.016085,44211.23,78.9954,701526615881.96,5537,23436336426910.3,187980.19,388.8,Bullish,Kraken
2022-05-06 08:01:31.858084,23720.25,93.9438,116545957514.65,738,27851624571481.95,140690.44,299.55,Neutral,Coinbase
2022-05-06 10:53:50.256625,67938.34,35.5006,1059257686912.23,2976,22452415068522.61,76654.08,276.85,Neutral,Coinbase
2022-05-06 12:42:10.590428,39272.6,13.8037,639289654140.25,7485,21899527609845.83,204640.44,134.32,Bearish,Coinbase
2022-05-06 14:55:37.460653,64493.71,85.6388,619231805529.13,4978,15223574252459.69,198949.25,70.66,Bullish,Kraken
2022-05-06 17:24:23.016387,24994.1,98.0451,606841568477.96,7655,24256266804774.81,234620.53,309.46,Neutral,Kraken
2022-05-06 23:36:12.745100,28193.17,74.6444,962102896061.92,1427,15276880884615.31,218329.93,96.92,Neutral,Binance
2022-05-07 10:21:38.765364,54532.06,67.1566,142547691460.76,1173,28348163320253.34,169211.72,142.53,Bearish,Bitfinex
2022-05-07 13:35:02.034000,32266.78,95.3051,391755013124.9,5051,13946837893211.64,212317.49,183.14,Bullish,Binance
2022-05-08 04:18:05.387794,31889.35,51.7789,1003532097951.07,4915,4164041368273.04,168373.4,26.41,Bearish,Binance
2022-05-08 12:07:57.314635,35176.0,49.14,893728371328.37,2466,24072081399316.86,84701.05,100.41,Neutral,Binance
2022-05-08 17:41:16.584515,40522.36,92.7621,81872747278.88,1681,21138618108535.61,162769.22,284.77,Bullish,Binance
2022-05-08 20:46:57.927369,20745.7,79.8191,3169383560.98,6113,17065836507312.64,122106.55,112.94,Bearish,Coinbase
2022-05-08 23:17:04.470753,51971.67,27.1672,15275510065.32,1612,27105768155427.62,102572.32,455.91,Bullish,Binance
2022-05-09 00:08:01.736646,43039.63,76.0826,502780456969.03,2928,10613892270144.43,54908.1,1.5,Neutral,Binance
2022-05-09 12:14:44.475524,18877.5,29.8659,1078749142018.17,9752,19149819184137.72,241767.28,27.87,Bullish,Coinbase
2022-05-09 13:43:25.747636,55402.29,87.7216,1366132998843.14,1265,10512927532644.81,63503.5,222.65,Neutral,Coinbase
2022-05-09 16:18:40.591795,60270.48,77.4026,487062743046.25,5188,20012972327546.56,120926.87,207.85,Neutral,Bitfinex
2022-05-09 20:53:34.253965,41334.6,97.8272,235851529386.93,6169,21845626959062.3,57152.87,194.22,Bearish,Kraken
2022-05-09 21:02:15.737095,60339.84,6.2543,1210932957359.98,1516,23388982159877.73,203885.38,324.38,Bullish,Coinbase
2022-05-10 00:26:57.752706,20131.56,96.4689,151428718145.66,5591,7391014616620.88,215274.96,169.34,Bearish,Binance
2022-05-10 00:29:35.001758,28082.67,77.7183,898706095863.04,6655,14990364566335.97,225853.38,241.83,Neutral,Bitfinex
2022-05-10 00:32:03.838904,47802.07,76.0071,790884896329.01,3096,17614308491682.62,148546.93,63.8,Bearish,Bitfinex
2022-05-10 04:22:29.027924,18356.32,15.416,759242073771.47,5583,28461715203719.94,172318.11,115.72,Bearish,Coinbase
2022-05-10 06:27:17.740172,11150.37,20.4562,391371931233.42,2500,25679783952499.41,67844.1,474.52,Bullish,Binance
2022-05-10 11:30:57.151865,34058.22,49.7797,485527132024.71,6401,3599412957131.28,205999.51,76.92,Bullish,Binance
2022-05-10 17:49:18.759672,47935.86,47.5299,876810127981.92,353,5839787930392.52,196700.5,313.32,Bullish,Bitfinex
2022-05-10 18:58:36.322236,46193.33,49.6928,192286164963.97,3918,14118863448030.56,183324.69,318.43,Neutral,Bitfinex
2022-05-10 19:44:59.289243,19816.97,47.1635,916153463541.75,2536,9437580980534.07,166623.1,31.01,Neutral,Binance
2022-05-10 21:08:10.989976,60702.38,30.0702,1368800003593.3,4531,4454666780159.72,53854.72,107.95,Neutral,Binance
2022-05-10 21:31:12.937969,10730.79,97.81,1271101550935.85,5127,22566683347953.54,182303.7,450.91,Bullish,Bitfinex
2022-05-10 22:43:49.437557,39039.36,19.7728,1025170082162.11,1610,10496304463375.64,237266.94,198.23,Neutral,Bitfinex
2022-05-11 04:38:28.988671,40844.84,35.4554,408479801613.33,8835,3946764083364.15,239235.78,37.2,Bullish,Kraken
2022-05-11 09:55:52.443748,69260.08,67.5779,599090382088.7,8984,26765501207227.42,131973.24,310.33,Bullish,Binance
2022-05-11 11:17:26.718846,41144.91,30.8424,469681152475.52,3648,4632607551291.1,57087.35,290.83,Neutral,Kraken
2022-05-11 11:31:30.336520,58880.26,30.975,26283905420.55,2281,20005912011662.92,73577.25,192.78,Bearish,Binance
2022-05-12 03:38:12.831701,29480.56,63.4087,1467257156579.6,8541,18243917739640.44,182245.68,260.88,Bullish,Binance
2022-05-12 06:55:58.237400,69000.45,61.1473,60849450415.61,5483,18075528151123.28,134409.27,233.95,Neutral,Kraken
2022-05-12 13:54:40.040730,69356.8,41.6739,526104279764.25,6163,19258964022143.49,121878.68,72.44,Neutral,Coinbase
2022-05-12 17:39:19.295702,47906.49,8.2364,485394271708.63,6135,19307481529086.15,86617.8,397.24,Bearish,Coinbase
2022-05-12 23:13:52.885458,33760.06,34.0517,1051231973509.38,1594,3472271831401.69,187137.19,193.06,Bullish,Kraken
2022-05-12 23:36:06.468663,50627.46,50.6301,387095979753.02,3684,23124124145089.41,232692.0,163.61,Bearish,Coinbase
2022-05-13 04:55:18.309426,20440.63,28.2727,480382067676.03,6431,28615943564909.96,139259.94,143.26,Bullish,Binance
2022-05-13 06:41:22.396065,58187.99,2.1081,1342554601587.15,8697,15381196659783.18,111837.21,453.54,Neutral,Kraken
2022-05-13 12:17:59.957263,27883.97,21.0767,1063237416258.5,6255,3642041501882.63,51586.75,429.31,Bearish,Kraken
2022-05-13 13:10:51.347745,43228.13,95.0289,734678326665.64,966,8495412686323.26,87248.82,355.4,Bullish,Binance
2022-05-14 01:26:55.612095,54156.12,43.6688,74333400414.52,771,20481661339509.65,71002.45,162.1,Bullish,Binance
2022-05-14 04:46:02.359058,29798.49,49.9446,497260928565.75,4987,23959624764340.9,58886.08,194.16,Neutral,Binance
2022-05-14 05:35:03.841620,18186.39,66.38,27311523619.91,5057,9077678437198.99,186262.31,167.34,Bullish,Kraken
2022-05-14 06:41:52.757907,18406.79,27.4981,335817138768.63,3560,27908725768736.28,136781.45,236.04,Bearish,Coinbase
2022-05-14 07:29:11.654092,65986.79,77.5919,1373520047819.11,9096,24746040741995.82,164036.7,282.9,Neutral,Kraken
2022-05-14 15:48:32.842463,48920.98,71.0171,330311750518.79,5603,9842569731958.0,143115.12,44.01,Neutral,Binance
2022-05-14 18:14:46.880666,21952.92,5.1757,846348712697.09,2505,10435145095740.86,152537.27,161.99,Bearish,Bitfinex
2022-05-15 00:33:29.772905,67428.09,41.1382,564807523952.49,4715,26578967861046.42,205342.36,142.81,Bearish,Coinbase
2022-05-15 08:20:06.828721,17100.17,96.7815,113719634760.16,4477,19775957592132.72,80137.73,229.05,Bearish,Kraken
2022-05-15 17:08:00.491719,60692.28,48.1119,620463253846.68,9275,19970389462018.67,224904.8,440.77,Bearish,Binance
2022-05-15 18:12:07.404370,10382.74,58.0261,178432492123.8,8053,20923140594571.81,218837.63,90.34,Bullish,Kraken
2022-05-15 23:05:18.745406,24992.05,17.1194,1143381410202.0,2420,24346473300997.5,220719.56,391.95,Bearish,Binance
2022-05-16 21:58:12.602643,14862.77,32.4044,661105532837.02,4869,18814729730197.42,160967.23,53.08,Neutral,Binance
2022-05-17 06:16:52.921354,36838.17,55.674,574676721499.81,5405,3427915775800.13,99742.66,132.14,Neutral,Binance
2022-05-17 22:06:51.020755,69199.76,60.4279,892807330402.56,3644,14060766219454.09,71501.56,199.02,Neutral,Bitfinex
2022-05-18 00:08:54.001947,55009.65,61.6877,635304274653.09,1098,5353710625746.43,169676.59,59.02,Bullish,Coinbase
2022-05-18 00:50:17.787174,35647.99,48.4793,291620722689.84,3966,22431443400788.14,185306.1,134.48,Neutral,Binance
2022-05-18 02:36:34.538489,64680.51,3.8228,849515179972.99,5902,6760710955620.15,151864.08,460.14,Neutral,Coinbase
2022-05-18 04:19:02.771712,57306.84,51.0312,1383562269156.52,5223,23169798456073.06,193475.1,385.53,Bullish,Binance
2022-05-18 05:14:29.698174,39689.71,31.3396,609686750703.55,354,28286050120891.38,218316.15,379.26,Bearish,Bitfinex
2022-05-18 09:52:24.944526,54542.2,9.77,1133895334022.99,2798,23767189728442.2,195256.05,292.95,Neutral,Coinbase
2022-05-18 15:15:38.018642,59352.23,51.2931,278638361507.69,9926,13150311288274.97,220488.02,491.19,Bearish,Kraken
2022-05-18 17:48:05.988919,41109.58,90.5143,1418595133438.91,8656,4056495767979.65,221671.57,35.58,Bullish,Coinbase
2022-05-18 22:17:39.942135,24513.6,93.5257,17570543646.82,8408,22852022220074.5,166595.74,329.27,Bearish,Kraken
2022-05-19 00:49:23.852225,48457.93,0.8874,1026496285788.11,9124,23701856255920.98,138063.22,367.61,Bullish,Binance
2022-05-19 02:32:01.187511,30638.78,64.1782,41434955163.94,3480,19943332248247.07,209447.98,327.73,Bullish,Bitfinex
2022-05-19 03:55:12.379861,69011.29,18.6035,257978278626.1,2230,21889520738555.48,217316.82,288.29,Bearish,Bitfinex
2022-05-19 06:24:59.098521,37133.08,52.4306,1490131640955.59,7355,3729929430055.99,190512.23,251.18,Neutral,Binance
2022-05-19 08:27:13.888842,35589.98,61.157,654967650783.84,7765,14141588032976.42,162777.21,143.88,Bullish,Binance
2022-05-19 09:08:26.854806,18401.45,29.1894,1235469035595.89,7434,14962482626838.55,209890.82,288.59,Bullish,Binance
2022-05-19 10:44:23.301787,12831.8,18.5656,727322087570.87,4249,24195380719473.15,54908.91,475.61,Neutral,Kraken
2022-05-19 13:31:45.298161,13034.39,0.9305,908112033382.5,7623,17761773988206.74,105158.78,165.1,Bearish,Binance
2022-05-19 16:52:46.426507,11949.2,69.2608,1063830259859.3,6754,8431283615947.26,61552.96,396.77,Bearish,Kraken
2022-05-19 18:09:15.087189,53686.99,79.3365,1091853923393.74,2470,9696040042448.89,245756.81,265.61,Neutral,Binance
2022-05-20 03:10:11.983274,13490.07,13.9014,1178828177070.66,5836,7943211555539.32,76998.48,274.12,Bullish,Coinbase
2022-05-20 03:23:00.857737,15013.26,78.3938,142125981672.55,4542,5530346962634.54,190265.91,416.27,Bearish,Coinbase
2022-05-20 04:09:05.123044,50265.59,92.5337,341639997004.2,8562,7805934993000.48,117116.57,120.01,Bearish,Kraken
2022-05-20 06:14:00.207061,15124.51,74.4991,66954546806.91,2171,5272585255559.39,188684.33,28.97,Neutral,Kraken
2022-05-20 10:53:04.851108,11827.82,59.0696,771547596276.22,2426,26193744679674.76,199921.18,10.11,Bullish,Bitfinex
2022-05-20 16:28:46.918157,20149.71,59.7727,151598851051.24,4249,22731048910176.42,110529.2,218.91,Neutral,Bitfinex
2022-05-20 22:20:37.897864,45788.02,12.4184,327022281047.35,6431,27384394829738.92,89499.14,331.09,Neutral,Bitfinex
2022-05-21 02:44:16.711825,12604.75,54.8249,816179444757.16,7836,27395724043100.02,87993.04,202.14,Bearish,Bitfinex
2022-05-21 08:20:04.217750,36338.29,97.6416,485997490086.68,8745,16135445978028.15,121489.59,385.02,Neutral,Binance
2022-05-21 23:53:23.764874,50539.77,80.6229,683719017315.57,9490,14645520613454.23,115852.9,461.24,Bullish,Bitfinex
2022-05-22 07:28:35.260108,27588.86,6.6262,1221454166059.43,7285,3031638289744.01,188279.98,330.28,Bearish,Coinbase
2022-05-22 09:05:35.791841,59217.58,23.7271,538159917500.62,5190,22740494342794.36,105173.89,10.6,Neutral,Kraken
2022-05-22 10:33:18.178389,31208.39,15.1567,625371947610.5,5468,28811513584529.46,229271.8,131.67,Neutral,Coinbase
2022-05-22 11:08:45.278823,14814.02,20.4673,891377149057.51,4344,23636682924071.56,205439.53,408.76,Bearish,Kraken
2022-05-22 19:27:15.086250,60767.15,56.5852,299641938241.24,3811,4278324982568.41,134417.71,405.63,Bullish,Bitfinex
2022-05-23 02:17:13.044900,29132.01,45.616,320494574563.21,2255,15718522503281.81,151510.73,92.11,Bearish,Kraken
